# Scenario Collect_Data
# distance at msg send, delivery time, hop count, MSG_ID
1767.1920| -1.0000| -1| M1192
1798.7879| -1.0000| -1| M1193
886.6136| -1.0000| -1| M2040
1567.3146| -1.0000| -1| M1198
788.2146| -1.0000| -1| M2045
1549.9746| -1.0000| -1| M1199
2782.1464| -1.0000| -1| M2046
2788.4912| -1.0000| -1| M2047
742.3688| -1.0000| -1| M2048
2327.0411| -1.0000| -1| M1194
1289.1311| -1.0000| -1| M2041
800.6250| -1.0000| -1| M1195
1339.4317| -1.0000| -1| M2042
2220.4775| -1.0000| -1| M1196
3137.6601| -1.0000| -1| M2043
1456.0448| -1.0000| -1| M1197
1858.8744| -1.0000| -1| M2044
1817.0698| -1.0000| -1| M286
3595.3981| -1.0000| -1| M285
2766.2413| -1.0000| -1| M284
755.4910| -1.0000| -1| M283
2366.3548| -1.0000| -1| M289
3252.3175| -1.0000| -1| M288
2076.4969| -1.0000| -1| M287
1910.3680| -1.0000| -1| M2050
522.3313| -1.0000| -1| M2051
239.7470| -1.0000| -1| M2056
2571.2880| -1.0000| -1| M2057
829.9724| -1.0000| -1| M2058
1552.6224| -1.0000| -1| M2059
785.5581| -1.0000| -1| M293
518.3493| -1.0000| -1| M2052
1405.8575| -1.0000| -1| M292
632.5875| -1.0000| -1| M2053
1443.4941| -1.0000| -1| M291
1781.9491| -1.0000| -1| M2054
1516.0112| -1.0000| -1| M2055
2088.8880| -1.0000| -1| M2081
1473.5611| -1.0000| -1| M2082
799.8159| -1.0000| -1| M2083
1032.2944| -1.0000| -1| M2084
1526.4005| -1.0000| -1| M2080
2985.3937| -1.0000| -1| M2089
3408.0300| -1.0000| -1| M2085
2068.1349| -1.0000| -1| M2086
371.0068| -1.0000| -1| M2087
2018.9716| -1.0000| -1| M2088
734.5089| -1.0000| -1| M2092
1405.0804| -1.0000| -1| M2093
1666.0179| -1.0000| -1| M2094
991.2385| -1.0000| -1| M2095
1434.2274| -1.0000| -1| M2090
